,id,title,date,author,technique,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5
289,181449,Ohne Titel (Im Atelier von August Gaul),1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,5 x 26,7 cm","Blattmaß:  23,8 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
290,181450,Ohne Titel (Heinrich Zille steht August Kraus Modell für die Büste des Ritters Wedigo von Plotho),Sommer 1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Blattmaß:  29,9 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
291,181451,"Ohne Titel (Kegelabend. A.Kraus, F. Klimsch, N. Friedrich. A. Heer)",Winter 1899/1900,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20 x 26,6 cm","Blattmaß:  23,4 x 29,5 cm",Passepartoutmaß:  70 x 50 cm,,
292,181452,Ohne Titel (Hulda und Heinrich Zille nebeneinander sitzend),1905/ 1906,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20 x 26,7 cm","Blattmaß:  23,2 x 29,5 cm",Passepartoutmaß:  70 x 50 cm,,
293,183849,Ohne Titel (Zelt mit Bildtafel eines Bänkelsängers),September 1900,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,9 x 26,2 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
294,185200,"Ohne Titel (Im Atelier von August Gaul: Bronzeskulptur, drei Gänse, nach rechts gewandt)",1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,2 x 27,2 cm","Blattmaß:  23,4 x 29,5 cm",Passepartoutmaß:  70 x 50 cm,,
295,185201,"Ohne Titel (Im Atelier von August Gaul: Zwei Bronzeskulpturen, drei Gänse, aufgerichtete Fischotter)",1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,2 x 27,5 cm","Blattmaß:  23,5 x 29,8 cm",Passepartoutmaß:  70 x 50 cm,,
296,185202,"Ohne Titel (Im Atelier von August Gaul: Bronzeskulptur, Strauß, nach links gewandt)",1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  27,4 x 20,2 cm","Blattmaß:  29,6 x 23,4 cm",Passepartoutmaß:  70 x 50 cm,,
297,185203,"Ohne Titel (Im Atelier von August Gaul: Bronzeskulptur, Strauß, nach rechts gewandt)",1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  27,4 x 20,1 cm","Blattmaß:  29,6 x 23,6 cm",Passepartoutmaß:  70 x 50 cm,,
298,185204,Ohne Titel (Im Atelier von August Gaul: Skulptur eines liegenden jungen Löwen von vorn),1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,1 x 27,4 cm","Blattmaß:  23,4 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
299,185205,"Ohne Titel (Im Atelier von August Gaul: Modell eines stehenden jungen Löwen, nach links gewandt)",1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,1 x 27,4 cm","Blattmaß:  23,5 x 29,3 cm",Passepartoutmaß:  70 x 50 cm,,
300,185206,Ohne Titel (Im Atelier von August Gaul: Modell eines stehenden jungen Löwen),1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  18,3 x 25,6 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
301,185207,"Ohne Titel (Aktstudie, Standpose)",August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  25,5 x 20,6 cm","Blattmaß:  29,9 x 23,8 cm",Passepartoutmaß:  70 x 50 cm,,
302,185208,"Ohne Titel (Im Atelier von August Gaul: Tigerplastik vor einem dunklen tuch, nach links gewendet)",1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,5 x 26,6 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
303,185209,"Ohne Titel (Im Atelier von August Gaul: Tigerplastik vor einem dunklen tuch, nach rechts gewendet)",1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,5 x 26,6 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
304,185210,Ohne Titel (Im Atelier von August Gaul: Präsentation verschiedener Plastiken),1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,6 cm","Blattmaß:  29,9 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
305,185211,Ohne Titel (August Gaul in seinem Atelier sitzend),1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,5 x 26,6 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
306,185213,Ohne Titel (August Gaul vor einer Tiger-Plastik),1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 26,8 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
307,190007,Ohne Titel (Walter und Hans posieren als Schüler sowie Hulda Zille),16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  50 x 40 cm,,
308,190060,"Ohne Titel (Hulda, Margarete und Heinrich Zille)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  28 x 23,8 cm",Passepartoutmaß:  70 x 50 cm,,
309,190066,"Ohne Titel (Walter, Hans, Margarete und Hulda Zille)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  50 x 40 cm,,
310,19282,Ohne Titel (Zwei Frauen ziehen einen hozbeladenen Karren),Herbst 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Fotopapiermaß:  23,9 x 29,8 cm",,,
311,208997,"Ohne Titel (Hirtenstraße 9, davor Umzug auf Karren)",Sommer 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Blattmaß:  23,8 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
312,209000,"Ohne Titel (Haus mit Kegelbahnen, Hinterhof mit Kegeljungen)",August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,9 x 26,1 cm","Blattmaß:  23,9 x 29,8 cm",,,
313,211930,Ohne Titel (Familie Zille im Atelier von August Gaul),1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,4 x 26,5 cm","Fotopapiermaß:  23,9 x 29,9 cm",,,
314,213952,"Ohne Titel (Kiesgrubenwärter in seiner Hütte, mit Heinrich Zille)",Herbst 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
315,215975,Ohne Titel (Selbstbildnis),1892,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 19,8 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
316,222075,Ohne Titel (Heinrich Zille steht August Kraus Modell für die Büste des Ritters Wedigo von Plotho),Sommer 1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm",Blattmaß:  30 x 24 cm,,,
317,227599,Ohne Titel (Johann Traugott und Ernestine Louise Zille vor ihrem Haus in Rummelsburg),September 1887,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,2 x 26,4 cm","Fotopapiermaß:  23,7 x 29,7 cm",,,
318,227600,Ohne Titel (Johann Traugott und Fanny Zille),September 1887,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,1 x 27,1 cm","Fotopapiermaß:  23,4 x 29,1 cm",,,
319,227601,Ohne Titel (Hulda Zille und Tochter Margarete blicken aus dem Fenster der Gartenlaube in Rummelsburg),September 1887,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,1 x 27,1 cm","Fotopapiermaß:  23,4 x 29,1 cm",Passepartoutmaß:  70 x 50 cm,,
320,227602,Ohne Titel (Margarete Zille),September 1887,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,3 cm","Fotopapiermaß:  29,7 x 23,7 cm",,,
321,227603,Ohne Titel (Hulda Zille mit Hans als Baby),Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 19,2 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  70 x 50 cm,,
322,227604,Ohne Titel (Heinrich Zille mit Margarete und Hans),Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,3 x 20,3 cm","Fotopapiermaß:  29,4 x 23,2 cm",,,
323,227605,Ohne Titel (Margarete und Hans Zille),Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,2 x 26,3 cm","Fotopapiermaß:  23,4 x 29,7 cm",Passepartoutmaß:  70 x 50 cm,,
324,227607,"Ohne Titel (Margarete, Hans und Hulda Zille mit Walther auf dem Schoß)",Sommer 1891,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 19,9 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
325,227608,Ohne Titel (Hans Zille im Matrosenanzug,Sommer 1892,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,3 x 20,2 cm","Fotopapiermaß:  29,7 x 23,6 cm",Passepartoutmaß:  70 x 50 cm,,
326,227610,Ohne Titel (Selbstbildnis),Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 18,7 cm","Fotopapiermaß:  29,7 x 23,3 cm",,,
327,227611,Ohne Titel (Blick aus Zilles Wohnung Sophie-Charlotte-Str. 88 mit Villen der Westend-Kolonie),Sommer 1893,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,3 x 26,4 cm","Fotopapiermaß:  23,3 x 29,5 cm",Passepartoutmaß:  70 x 50 cm,,
328,227613,Ohne Titel (Baum an der Ringbahn mit Blick auf das Gebäude der Photographischen Gesellschaft),Sommer 1893,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,3 cm","Fotopapiermaß:  29,7 x 23,5 cm",,,
329,227614,Ohne Titel (Selbstportrait im Profil mit Hut),Winter 1893/94,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,3 cm","Fotopapiermaß:  29,8 x 23,7 cm",,,
330,227615,Ohne Titel (Zille im Profil),Winter 1893/94,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,5 x 23,4 cm",,,
331,227616,Ohne Titel (Hulda Zille im Wintermantel auf der Straße),Winter 1893/94,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
332,227617,"Ohne Titel (Krögelgasse, vorn links zwei Kinder)",um 1896,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,7 x 20,7 cm","Fotopapiermaß:  29,3 x 23,5 cm",,,
333,227618,Ohne Titel (Uferpromenade in Stralau mit Kirche und Friedhof),Sommer 1896,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  23,5 x 29,5 cm","Fotopapiermaß:  23,5 x 29,5 cm",Passepartoutmaß:  70 x 50 cm,,
334,227619,Ohne Titel (Blick von der Waisenbrücke über die Spree nach Westen),Winter 1896/97,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  22,2 x 29 cm","Fotopapiermaß:  23,4 x 29,3 cm",Passepartoutmaß:  70 x 50 cm,,
335,227621,"Ohne Titel (Krögel, Blick vom zweiten Hof auf den ersten Hof)",Winter 1896/97,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 19,6 cm","Fotopapiermaß:  29,8 x 23,9 cm",,,
336,227622,Ohne Titel (Brandgasse im Krögel),Winter 1896/97,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 19,6 cm","Fotopapiermaß:  29,8 x 23,9 cm",,,
337,227623,Ohne Titel (Mauerecke in der Krögelgasse),Winter 1896/97,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 19,6 cm","Fotopapiermaß:  29,8 x 23,9 cm",,,
338,227625,Ohne Titel (Kleine Alexanderstraße),Frühling 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
339,227626,Ohne Titel (Kauernder Mann vor einem Hauseingang),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
340,227630,"Ohne Titel (Bretterzaun, Kaiser-Wilhelm-Straße)",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,8 x 25,8 cm","Fotopapiermaß:  23,3 x 29,8 cm",Passepartoutmaß:  70 x 50 cm,,
341,227634,"Ohne Titel (Blick auf Bierlokal, mit Frau im Eingang)",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Fotopapiermaß:  23,9 x 29,8 cm",Passepartoutmaß:  70 x 50 cm,,
342,227637,Ohne Titel (Walter und Hans Zille in der Badeanstalt im Kochsee),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
343,227638,Ohne Titel (Walter und Hans Zille in der Badeanstalt im Kochsee),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
344,227640,"Ohne Titel (Brezelverkauf, Hans als Käufer)",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,7 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
345,227641,"Ohne Titel (Die ""Original-Australier"")",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,1 x 26,2 cm","Fotopapiermaß:  23,9 x 30 cm",,,
346,227644,"Ohne Titel (Die ""Original-Australier"")",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 26,2 cm","Fotopapiermaß:  23,9 x 30 cm",,,
347,227645,"Ohne Titel (Kinder vor einer Schaubude mit ""Sioux-Indianern"")",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 29,9 cm",,,
348,227646,Ohne Titel (Zuschauer vor einem Varietétheater),Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,4 cm","Fotopapiermaß:  29,6 x 23,2 cm",,,
349,227647,Ohne Titel (Zuschauer vor einem Varietétheater),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  24,9 x 30 cm",,,
350,227648,"Ohne Titel (Rummelplatz, am Stand von ""Frl. Pauline"")",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
351,227649,Ohne Titel (Schaustellerwagen mit Wäsche waschender Frau),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm",Fotopapiermaß:  24 x 30 cm,,,
352,227650,Ohne Titel (Vier Reisigsammlerinnen auf dem Weg zur Sophie-Chralotte-Straße),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 29,9 cm",,,
353,227652,"Ohne Titel (Heinrich, Walter, Margarete, hand und Hulda Zille)",Spätsommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,9 x 26,1 cm","Fotopapiermaß:  23,9 x 29,8 cm",,,
354,227655,"Ohne Titel (Hulda, Margarete, Heinrich, Hans, Walter Zille und Schwiegermutter Frieske am Tisch der Wohnung in der Sophie-Charlotte-Straße 88)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
355,227656,"Ohne Titel (Hulda, Margarete, Heinrich, Hans, Walter u. a. am Tisch der Wohnung Sophie-Charlotte-Straße 88)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,3 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
356,227659,"Ohne Titel (Hulda, Margarete, Heinrich, Hans, Walter u. a. am Tisch der Wohnung Sophie-Charlotte-Straße 88)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
357,227661,"Ohne Titel (Walter, Margarete und Hans Zille)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 26,1 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
358,227663,"Ohne Titel (Margarete, Hans und Heinrich Zille)",16. September 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,2 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
359,227665,Ohne Titel (Frau und Kind mit reisigbeladenem Kinderwagen),Herbst 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
360,227667,Ohne Titel (Frau mit reisigbeladenem Kinderwagen auf der Knobelsdorffbrücke),Herbst 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Fotopapiermaß:  23,9 x 29,8 cm",,,
361,227668,Ohne Titel (Kiesgrubenwärter in seiner Hütte),Herbst 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
362,227670,Ohne Titel (Hans und Walter Zille in der Wohnung),Jahreswende 1897/98,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Fotopapiermaß:  23,9 x 29,9 cm",,,
363,227702,"Ohne Titel (Zuschauer vor einer Schaubude mit ""Sioux-Indianer"")",Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 30 cm",,,
364,227759,"Ohne Titel (Zwei Jungen, Walter und Hans Zille, posieren als Indianer)",Jahreswende 1897/98,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
365,227760,Ohne Titel (Hulda und Hans Zille sowie Johann Traugott Zille),Jahreswende 1897/98,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
366,227761,Ohne Titel (Margarete Zille mit drei Freundinnen),1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Fotopapiermaß:  23,8 x 29,8 cm",,,
367,227762,Ohne Titel (Posierende Frau in Zilles Wohnung),1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,2 cm","Fotopapiermaß:  29,7 x 23,4 cm",Passepartoutmaß:  70 x 50 cm,,
368,227763,Ohne Titel (Frau und Mann im Hauseingang sitzend),1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,5 x 25,7 cm","Fotopapiermaß:  23 x 29,2 cm",,,
369,227767,Ohne Titel (Wilde Müllkippe in Charlottenburg),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
370,227768,Ohne Titel (Wilde Müllkippe in Charlottenburg),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
371,227769,Ohne Titel (Wilde Müllkippe in Charlottenburg),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
372,227770,Ohne Titel (Drei aufsitzende Offiziere),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,3 x 26,4 cm","Fotopapiermaß:  23,4 x 29,6 cm",,,
373,227771,Ohne Titel (Aufsitzender Offizier),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,2 x 26,3 cm","Fotopapiermaß:  23,7 x 29,7 cm",,,
374,227772,"Ohne Titel (Walter, Margarete, Ernestine, Louise, Hulda Zille u. a.)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 24 cm","Fotopapiermaß:  21,9 x 29,8 cm",,,
375,227773,Ohne Titel (Haus mit Baum und Garten),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,4 x 26 cm","Fotopapiermaß:  24,4 x 29,6 cm",,,
376,227774,Ohne Titel (Haus mit Baum und Garten),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
377,227775,Ohne Titel (Blick auf Zaun mit Haus im Hintergrund),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,6 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
378,227776,Ohne Titel (Clara Hertel und August Gaul bei einer Rast in der Jungfernheide),Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,7 x 20,3 cm","Fotopapiermaß:  29,4 x 23,5 cm",,,
379,227777,"Ohne Titel (Sonntagnachmittag, Am Königsweg)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,7 cm","Fotopapiermaß:  29,8 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
380,227778,"Ohne Titel (Frau mit Kindern, Blick auf Turnhalle)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,8 x 23,8 cm",,,
381,227779,Ohne Titel (Wiese vor der Turnhalle der Gemeindeschule),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,9 cm",,,
382,227780,"Ohne Titel (An der Stadtbahn, spätere Dircksenstraße)",Sommer 1889,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,4 cm","Fotopapiermaß:  27,9 x 24,1 cm",Passepartoutmaß:  70 x 50 cm,,
383,227781,"Ohne Titel (An der Stadtbahn, spätere Dircksenstraße)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
384,227782,"Ohne Titel (An der Stadtbahn, spätere Dircksenstraße)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  70 x 50 cm,,
385,227785,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,7 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  70 x 50 cm,,
386,227786,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
387,227787,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
388,227788,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
389,227789,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
390,227790,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",,,
391,227791,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",,,
392,227792,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 30 cm",,,
393,227793,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,8 x 26,1 cm","Fotopapiermaß:  23,9 x 29,9 cm",,,
394,227989,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,5 x 20,7 cm","Fotopapiermaß:  29,8 x 23,9 cm",,,
395,227990,"Ohne Titel (Friedrich-Karl-Platz, Nordwestseite)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 27,9 cm",Passepartoutmaß:  60 x 50 cm,,
